300.0,282.0,221,259
297.782223690872,278.00468882655935,226.1373958799748,255.15413553047512
293.48470729169014,272.5776322338842,228.56159127599466,254.14533367676285
299.26061994127815,274.8231513288978,230.82354771509992,253.332823318767
306.59108354892544,273.47611752601676,229.8968734294929,253.84171026046653
302.8230211314027,274.0125529761547,229.50654562781966,254.3566689500343
314.0300572338814,274.0185867202552,228.0036062353622,253.9895599579271
317.4991113539833,274.21046486305954,225.34827387406463,253.76760787153717
321.0605415816274,276.5197784215619,223.648142910964,253.27825321546993
326.3201971655135,278.42711603563015,221.82011592287924,252.69758677639595
329.10868518471284,281.1672628779139,219.1711794352618,251.7520831308909
320.9653420256261,283.3617957720912,218.39213089015408,250.16355445191124
325.6161423660489,285.37615533777074,216.72615032649597,249.20386608227102
326.8403451855187,290.85548677884196,215.9486431250564,246.68636530950351
328.26039655101727,294.2128615688773,214.17689976905916,243.73009961615165
332.325274637413,295.43645582541217,211.97048344001783,240.6125009468319
332.8499729859519,305.36400226779915,210.3929495359087,235.76949302299542
338.9603337279847,304.94946761237657,208.2949087159057,232.9966946580594
338.35059291417036,314.37370182721924,206.93034493337802,227.60782095493656
342.42557140339517,313.1058955731957,205.46465309164714,224.03295983017108
344.5595231136462,320.42070975888777,203.74252603833258,219.05360001347447
356.48871188181295,323.8385880809341,200.75457086528036,214.97235997094435
350.01210101930667,329.9624194726349,200.55178673091785,209.74123771488644
361.7956367427329,334.7247589467797,198.09653169031552,205.53229362987813
354.18025322561033,342.07511770414294,197.2657752870606,200.33645892765165
350.5321105308954,342.0558651530102,196.5703004225842,195.5364020181984
358.23275964818384,352.49290014364595,195.0850178130073,190.59324024005184
363.9792790463142,356.6334145443187,192.7282094854966,185.35090772776883
365.52611964012,365.3805831743928,190.37775339554128,179.78863833871438
375.6276862754863,371.1179426072515,187.1616196365274,174.66383402377826
373.0499818493906,375.6222691789861,184.85151335200013,169.3423146693716
377.5781359815838,378.9375706447647,182.13279053683243,164.316875312033
378.46619925252355,384.89619334505977,179.3880971004216,159.2008384075367
382.89218685485764,389.67196132745477,176.44853644653475,154.5983991224342
385.4968746566255,394.39515479670564,173.540186233624,150.09714157846372
388.49883032948867,398.68249464882393,170.55891893086635,145.7199716398521
392.44838152806597,401.5758677186166,168.09920862355557,142.52117716042298
394.0092029320354,406.11272265069886,165.3636742140542,138.83095118297732
396.97896349307996,408.5001186438262,162.50233912712127,135.34210890375383
400.58981743217475,412.9567120534709,160.48369521377552,131.294522670402
404.52038661528843,417.1434539699418,158.71478096864192,127.20869752886647
407.06982701156204,425.150092312706,155.4962712698447,122.25077973005668
412.37168797327615,425.81790492537505,151.55691702219767,118.17516427034369
415.09912816384065,434.75813527421826,148.0051738480999,113.12282857265724
418.0003954834467,436.6294713363402,145.02038823232533,107.67733662419465
420.56338493014016,442.2589844156,141.79400650690718,102.4864257000499
425.1265631840467,444.1408063974479,139.026506200266,99.15381200979172
427.59999956289465,447.9287155511653,136.91380092303882,95.63573296016948
428.37450476779185,448.87277994574004,135.23875291558818,93.63893107531675
431.431088719605,450.6727371561996,133.65421050024312,91.66554253330385
430.83553845176846,450.47344557028873,132.72894751052561,90.59162204301626
430.11612767370144,449.9506015179678,131.3275896233002,90.35816586054881
431.2589504542593,449.3352402342366,130.25181344695017,90.60597827176122
431.7053278751779,449.52678876114044,129.98338721839428,91.00147618865657
431.3304904658213,446.3943993300214,128.97561574804487,92.18327775597288
431.51389185882135,446.97968356765205,128.91377512024795,92.89491142914899
431.65674455019507,445.3788886437291,129.03419766718793,94.05734722426052
430.16617893437456,444.72298276486384,129.3956084398446,95.19591069097545
430.78541316034926,444.22731207561725,129.83252450937962,96.0617637882186
431.28919384642177,442.0866429517683,130.46741919192215,97.1092153171666
430.23839362574444,442.3195787051774,131.4120066938236,97.99701202323897
430.3567046367625,440.8321624811428,132.5278321815531,99.09074095568316
429.0710948664241,440.10081918166196,133.52840352887046,100.41768536714481
429.80011786520834,437.758711528316,134.23667833208336,101.7061792382899
429.50001104284723,436.882389118164,134.89716419360244,103.20479573828143
431.3853973390296,434.74764240574495,135.5171691891282,105.14582846976015
428.75796890635394,433.7492851751678,136.78591155252653,106.08990010864876
427.59463901916394,432.1315314049209,137.286277381594,107.6294237624238
430.25068647299577,429.92215527902897,137.74517856768034,109.61000462748888
428.27524306510867,428.14307767129407,138.58858247329826,110.93674504803688
429.79818787926024,426.0157814958418,139.62142819655764,112.52513866847265
427.7029141341791,425.18837944012586,140.40026304023564,114.08185928381074
431.36171690343315,422.48006813814214,141.1602331853212,115.85245527645009
429.03432740367225,421.7866528051656,141.64756223367118,116.91122197755945
429.9156493883199,420.1746584504421,142.14181523703212,118.26521556981893
429.53088201701166,418.1114810214135,142.29880115152352,119.98953185365741
430.4651700589362,417.6751032477773,142.35466354423698,121.13401591655476
429.83159497988777,413.9041491268594,143.27800266717753,123.09084115057806
432.6471956180036,414.3108256692661,143.59132043391463,124.16060574154596
432.79650703314826,412.39105881897785,143.85373275987538,126.01741239134117
433.55159284530373,410.69904671082827,144.18181797150189,127.49744490842161
433.87990181416774,408.2296331677884,144.53850569783646,128.73662599840753
434.80072945033055,405.89219264985377,144.57233870676077,130.1851276397456
433.2286526747733,403.96542531514444,145.06176813678152,131.66744648885168
435.27934814685807,402.7519841500873,145.70128295433068,133.1950368267785
433.8982031957741,400.344638499917,145.6692002979049,135.14638584196297
437.7609724264461,399.15267402471807,146.0609714068735,136.84751449939205
435.4710474343065,396.57223118436235,146.86256211380888,138.26169607854095
436.63857400754773,395.70586066985743,147.3434879712327,139.44725693176946
437.67335015385777,393.5279867481887,147.3272804051751,140.52981141573196
437.6688759263096,393.2581683694196,147.4091048368339,141.53539055608272
440.8790192351346,390.5589680767019,145.9648924379339,143.1638936805806
441.2364051289857,389.1998101602768,145.48162699788796,145.05512211108706
442.7445486523979,388.6350656396138,144.87482481434483,146.35203058600672
